North Platte$HIPS - Full Irrigation - Medium Nitrogen$Rep1$Plot306$Row2$Range21$PHP02 x LH198,North Platte1,Medium,Full,1,2,21,306,PHP02XLH198,70.42,11.12,3.60,1.08,0.84,0.03
North Platte$HIPS - No Irrigation - Medium Nitrogen$Rep1$Plot1503$Row7$Range25$Syngenta NK0760-3111,North Platte3,Medium,Rainfed,1,7,25,1503,SYNGENTANK0760-3111,68.20,11.13,3.86,2.65,1.73,0.07
North Platte$HIPS - Full Irrigation - Low Nitrogen$Rep1$Plot136$Row8$Range9$PHW52 x LH185,North Platte1,Low,Full,1,8,9,136,PHW52XLH185,72.30,9.11,4.25,0.51,0.81,0.04
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep2$Plot393$Row9$Range27$LH74 x PHN82,North Platte1,High,Full,2,9,27,393,LH74XPHN82,71.38,8.97,3.68,0.58,0.81,0.03
North Platte$HIPS - Partial Irrigation - Medium Nitrogen$Rep1$Plot721$Row1$Range14$Pioneer P0589 AMX,North Platte2,Medium,Partial,1,1,14,721,PIONEERP0589AMX,70.17,10.33,3.45,0.59,0.92,0.03
North Platte$HIPS - Partial Irrigation - High Nitrogen$Rep1$Plot1000$Row8$Range32$PHK76 x LH198,North Platte2,High,Partial,1,8,32,1000,PHK76XLH198,72.53,8.28,3.70,0.44,0.83,0.03
North Platte$HIPS - No Irrigation - Medium Nitrogen$Rep1$Plot1502$Row6$Range25$B73 x PHZ51,North Platte3,Medium,Rainfed,1,6,25,1502,B73XPHZ51,68.11,11.75,4.31,0.74,1.12,0.06
North Platte$HIPS - Partial Irrigation - High Nitrogen$Rep1$Plot993$Row1$Range32$PHB47 x LH185,North Platte2,High,Partial,1,1,32,993,PHB47XLH185,68.62,9.77,3.03,1.13,0.86,0.03
North Platte$HIPS - Partial Irrigation - High Nitrogen$Rep2$Plot1008$Row16$Range32$F42 x OH43,North Platte2,High,Partial,2,16,32,1008,F42XOH43,70.79,10.15,3.96,0.41,0.88,0.04
North Platte$HIPS - Partial Irrigation - High Nitrogen$Rep1$Plot994$Row2$Range32$PHP02 x LH198,North Platte2,High,Partial,1,2,32,994,PHP02XLH198,69.26,10.18,2.98,0.82,0.93,0.03
North Platte$HIPS - No Irrigation - Medium Nitrogen$Rep2$Plot1511$Row17$Range25$PHB47 x LH185,North Platte3,Medium,Rainfed,2,17,25,1511,PHB47XLH185,63.72,12.52,3.79,1.73,1.12,0.05
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep2$Plot427$Row11$Range29$PHP02 x W606S,North Platte1,High,Full,2,11,29,427,PHP02XW606S,71.80,9.15,3.74,0.70,0.86,0.04
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep2$Plot1153$Row19$Range5$LH74 x PHN82,North Platte3,Low,Rainfed,2,19,5,1153,LH74XPHN82,69.50,9.40,3.89,0.96,1.04,0.05
North Platte$HIPS - Full Irrigation - Low Nitrogen$Rep2$Plot105$Row9$Range7$F42 x OH43,North Platte1,Low,Full,2,9,7,105,F42XOH43,69.59,11.00,4.19,0.93,0.95,0.04
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep1$Plot424$Row8$Range29$PHP02 x LH82,North Platte1,High,Full,1,8,29,424,PHP02XLH82,69.36,10.93,4.78,0.52,0.98,0.04
North Platte$HIPS - Full Irrigation - Low Nitrogen$Rep2$Plot173$Row13$Range11$Syngenta NK0760-3111,North Platte1,Low,Full,2,13,11,173,SYNGENTANK0760-3111,67.00,10.83,3.05,1.44,1.00,0.03
North Platte$HIPS - Full Irrigation - Low Nitrogen$Rep1$Plot103$Row7$Range7$B37 x Mo17,North Platte1,Low,Full,1,7,7,103,B37XMO17,70.70,9.62,3.49,0.86,0.85,0.03
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep2$Plot1147$Row11$Range5$LH82 x PHB47,North Platte3,Low,Rainfed,2,11,5,1147,LH82XPHB47,69.06,10.78,4.49,1.15,1.12,0.06
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep2$Plot1156$Row22$Range5$B37 x H95,North Platte3,Low,Rainfed,2,22,5,1156,B37XH95,68.10,11.08,4.38,1.29,1.06,0.06
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep1$Plot391$Row7$Range27$PHB47 x LH185,North Platte1,High,Full,1,7,27,391,PHB47XLH185,70.92,9.46,3.28,1.06,0.75,0.03
North Platte$HIPS - Partial Irrigation - High Nitrogen$Rep2$Plot1004$Row12$Range32$B37 x Mo17,North Platte2,High,Partial,2,12,32,1004,B37XMO17,69.45,7.88,3.52,0.81,0.81,0.04
North Platte$HIPS - No Irrigation - Medium Nitrogen$Rep1$Plot1497$Row1$Range25$PHP02 x LH145,North Platte3,Medium,Rainfed,1,1,25,1497,PHP02XLH145,66.68,12.72,3.91,0.90,1.05,0.05
North Platte$HIPS - Full Irrigation - Low Nitrogen$Rep1$Plot101$Row5$Range7$2369 x 3IIH6,North Platte1,Low,Full,1,5,7,101,2369X3IIH6,72.56,8.66,3.36,0.62,0.86,0.04
North Platte$HIPS - Full Irrigation - Low Nitrogen$Rep2$Plot94$Row14$Range6$Pioneer P0589 AMXT,North Platte1,Low,Full,2,14,6,94,PIONEERP0589AMXT,68.80,9.36,3.85,0.80,1.04,0.03
North Platte$HIPS - No Irrigation - Medium Nitrogen$Rep1$Plot1505$Row9$Range25$2369 x 3IIH6,North Platte3,Medium,Rainfed,1,9,25,1505,2369X3IIH6,68.93,10.48,4.15,1.72,1.55,0.06
North Platte$HIPS - Full Irrigation - Low Nitrogen$Rep2$Plot90$Row10$Range6$B73 x PHZ51,North Platte1,Low,Full,2,10,6,90,B73XPHZ51,70.88,9.65,3.59,0.69,0.85,0.02
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep1$Plot1143$Row7$Range5$LH74 x PHN82,North Platte3,Low,Rainfed,1,7,5,1143,LH74XPHN82,69.86,10.05,3.85,0.80,1.00,0.05
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep2$Plot426$Row10$Range29$PHP02 x LH82,North Platte1,High,Full,2,10,29,426,PHP02XLH82,69.03,11.00,4.35,0.79,1.05,0.04
North Platte$HIPS - Full Irrigation - Low Nitrogen$Rep2$Plot91$Row11$Range6$PHW52 x LH185,North Platte1,Low,Full,2,11,6,91,PHW52XLH185,71.91,8.93,3.66,0.39,0.86,0.03
North Platte$HIPS - No Irrigation - Low Nitrogen$Rep1$Plot1137$Row1$Range5$4N506 x 3IIH6,North Platte3,Low,Rainfed,1,1,5,1137,4N506X3IIH6,69.92,8.98,3.89,1.84,1.35,0.06
North Platte$HIPS - No Irrigation - Medium Nitrogen$Rep2$Plot1516$Row22$Range25$PHP02 x LH145,North Platte3,Medium,Rainfed,2,22,25,1516,PHP02XLH145,68.51,11.35,4.38,1.25,1.14,0.06
North Platte$HIPS - Full Irrigation - Low Nitrogen$Rep1$Plot88$Row8$Range6$PHP02 x LH82,North Platte1,Low,Full,1,8,6,88,PHP02XLH82,70.18,11.64,3.72,0.60,0.97,0.03
North Platte$HIPS - Full Irrigation - Low Nitrogen$Rep2$Plot93$Row13$Range6$PHP02 x W606S,North Platte1,Low,Full,2,13,6,93,PHP02XW606S,72.64,8.84,3.86,0.63,0.80,0.04
North Platte$HIPS - Full Irrigation - Low Nitrogen$Rep2$Plot89$Row9$Range6$PHN46 x PHK56,North Platte1,Low,Full,2,9,6,89,PHN46XPHK56,72.30,8.19,3.68,0.53,0.79,0.03
North Platte$HIPS - Full Irrigation - Low Nitrogen$Rep1$Plot85$Row5$Range6$PHJ40 x LH82,North Platte1,Low,Full,1,5,6,85,PHJ40XLH82,71.87,10.01,3.83,0.50,0.86,0.03
North Platte$HIPS - Full Irrigation - Medium Nitrogen$Rep2$Plot329$Row9$Range22$Syngenta NK0760-3111,North Platte1,Medium,Full,2,9,22,329,SYNGENTANK0760-3111,67.65,9.14,4.18,1.38,1.19,0.03
North Platte$HIPS - Full Irrigation - Low Nitrogen$Rep1$Plot86$Row6$Range6$PHG39 x PHM49,North Platte1,Low,Full,1,6,6,86,PHG39XPHM49,70.94,9.90,3.44,1.13,0.76,0.02
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep2$Plot490$Row10$Range33$PHG39 x PHM49,North Platte1,High,Full,2,10,33,490,PHG39XPHM49,71.62,9.60,4.08,0.65,0.87,0.04
North Platte$HIPS - Partial Irrigation - High Nitrogen$Rep2$Plot976$Row16$Range30$Pioneer P0589 AMXT,North Platte2,High,Partial,2,16,30,976,PIONEERP0589AMXT,69.33,8.96,3.40,1.06,1.03,0.03
North Platte$HIPS - Partial Irrigation - High Nitrogen$Rep1$Plot961$Row1$Range30$2FACC x 3IIH6,North Platte2,High,Partial,1,1,30,961,2FACCX3IIH6,69.52,7.92,3.96,0.96,1.02,0.03
North Platte$HIPS - No Irrigation - High Nitrogen$Rep2$Plot1407$Row11$Range19$Syngenta NK0760-3111,North Platte3,High,Rainfed,2,11,19,1407,SYNGENTANK0760-3111,67.71,11.94,3.75,2.91,1.75,0.05
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep2$Plot475$Row11$Range32$N209 x 3IIH6,North Platte1,High,Full,2,11,32,475,N209X3IIH6,67.82,9.23,4.42,1.21,1.14,0.03
North Platte$HIPS - Full Irrigation - Medium Nitrogen$Rep1$Plot325$Row5$Range22$PHJ40 x LH82,North Platte1,Medium,Full,1,5,22,325,PHJ40XLH82,71.66,10.01,4.03,0.30,0.86,0.02
North Platte$HIPS - Partial Irrigation - Medium Nitrogen$Rep2$Plot783$Row15$Range17$B14A x Mo17,North Platte2,Medium,Partial,2,15,17,783,B14AXMO17,68.06,9.90,2.71,1.30,0.99,0.03
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep1$Plot487$Row7$Range33$PHN46 x W606S,North Platte1,High,Full,1,7,33,487,PHN46XW606S,72.44,8.41,4.01,0.19,0.84,0.04
North Platte$HIPS - Partial Irrigation - Medium Nitrogen$Rep2$Plot782$Row14$Range17$PHB47 x PHK56,North Platte2,Medium,Partial,2,14,17,782,PHB47XPHK56,67.39,12.32,3.58,1.77,1.01,0.04
North Platte$HIPS - Partial Irrigation - High Nitrogen$Rep2$Plot970$Row10$Range30$PHK56 x PHJ89,North Platte2,High,Partial,2,10,30,970,PHK56XPHJ89,71.28,9.36,3.87,0.49,0.82,0.04
North Platte$HIPS - No Irrigation - High Nitrogen$Rep2$Plot1416$Row22$Range19$Syngenta NK0760-3111,North Platte3,High,Rainfed,2,22,19,1416,SYNGENTANK0760-3111,68.36,12.03,3.70,3.04,1.76,0.06
North Platte$HIPS - No Irrigation - High Nitrogen$Rep2$Plot1410$Row16$Range19$Syngenta NK0760-3111,North Platte3,High,Rainfed,2,16,19,1410,SYNGENTANK0760-3111,68.96,12.43,3.78,2.43,1.66,0.06
North Platte$HIPS - No Irrigation - High Nitrogen$Rep2$Plot1408$Row12$Range19$Syngenta NK0760-3111,North Platte3,High,Rainfed,2,12,19,1408,SYNGENTANK0760-3111,67.30,12.18,3.83,2.85,1.76,0.05
North Platte$HIPS - Partial Irrigation - High Nitrogen$Rep2$Plot971$Row11$Range30$LH82 x PHJ89,North Platte2,High,Partial,2,11,30,971,LH82XPHJ89,73.31,8.21,3.72,0.20,0.86,0.04
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep1$Plot471$Row7$Range32$LH198 x PHZ51,North Platte1,High,Full,1,7,32,471,LH198XPHZ51,68.92,10.73,4.09,1.21,1.05,0.05
North Platte$HIPS - No Irrigation - High Nitrogen$Rep2$Plot1411$Row17$Range19$Syngenta NK0760-3111,North Platte3,High,Rainfed,2,17,19,1411,SYNGENTANK0760-3111,70.12,12.23,4.08,2.16,1.61,0.06
North Platte$HIPS - Full Irrigation - Medium Nitrogen$Rep2$Plot330$Row10$Range22$PHB47 x LH185,North Platte1,Medium,Full,2,10,22,330,PHB47XLH185,66.61,10.78,3.57,1.10,0.97,0.03
North Platte$HIPS - No Irrigation - High Nitrogen$Rep2$Plot1415$Row21$Range19$Syngenta NK0760-3111,North Platte3,High,Rainfed,2,21,19,1415,SYNGENTANK0760-3111,67.42,12.34,3.91,2.85,1.76,0.06
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep1$Plot483$Row3$Range33$Hoegemeyer 7089 AMXT,North Platte1,High,Full,1,3,33,483,HOEGEMEYER7089AMXT,72.54,8.92,4.21,0.39,0.92,0.04
North Platte$HIPS - Partial Irrigation - Medium Nitrogen$Rep1$Plot774$Row6$Range17$PHB47 x LH185,North Platte2,Medium,Partial,1,6,17,774,PHB47XLH185,68.91,9.82,3.06,1.45,0.95,0.05
North Platte$HIPS - Partial Irrigation - Medium Nitrogen$Rep2$Plot780$Row12$Range17$PHK76 x W606S,North Platte2,Medium,Partial,2,12,17,780,PHK76XW606S,71.48,9.61,4.07,0.18,0.82,0.04
North Platte$HIPS - Full Irrigation - Medium Nitrogen$Rep2$Plot334$Row14$Range22$PHK56 x LH82,North Platte1,Medium,Full,2,14,22,334,PHK56XLH82,70.56,9.58,4.23,0.43,0.93,0.03
North Platte$HIPS - Partial Irrigation - Medium Nitrogen$Rep1$Plot771$Row3$Range17$B105 x 3IIH6,North Platte2,Medium,Partial,1,3,17,771,B105X3IIH6,68.21,8.87,4.07,1.21,1.14,0.04
North Platte$HIPS - Full Irrigation - Medium Nitrogen$Rep2$Plot331$Row11$Range22$PHZ51 x LH145,North Platte1,Medium,Full,2,11,22,331,PHZ51XLH145,70.18,9.45,4.27,0.87,0.86,0.02
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep2$Plot491$Row11$Range33$2369 x LH123HT,North Platte1,High,Full,2,11,33,491,2369XLH123HT,71.90,8.66,3.48,0.66,0.80,0.04
North Platte$HIPS - Partial Irrigation - Medium Nitrogen$Rep1$Plot776$Row8$Range17$LH195 x LH185,North Platte2,Medium,Partial,1,8,17,776,LH195XLH185,69.24,9.63,2.63,1.21,0.89,0.04
North Platte$HIPS - No Irrigation - High Nitrogen$Rep1$Plot1401$Row5$Range19$PHK56 x LH185,North Platte3,High,Rainfed,1,5,19,1401,PHK56XLH185,68.47,11.41,4.60,1.24,0.94,0.05
North Platte$HIPS - No Irrigation - High Nitrogen$Rep2$Plot1414$Row20$Range19$Syngenta NK0760-3111,North Platte3,High,Rainfed,2,20,19,1414,SYNGENTANK0760-3111,67.88,11.78,3.85,2.78,1.72,0.06
North Platte$HIPS - Partial Irrigation - Medium Nitrogen$Rep1$Plot773$Row5$Range17$LH123HT x 3IIH6,North Platte2,Medium,Partial,1,5,17,773,LH123HTX3IIH6,67.69,10.10,3.22,1.18,1.04,0.04
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep1$Plot484$Row4$Range33$4N506 x 3IIH6,North Platte1,High,Full,1,4,33,484,4N506X3IIH6,68.49,8.46,4.06,0.76,1.01,0.04
North Platte$HIPS - Partial Irrigation - High Nitrogen$Rep2$Plot974$Row14$Range30$LH195 x 3IIH6,North Platte2,High,Partial,2,14,30,974,LH195X3IIH6,72.35,8.12,3.87,0.32,0.88,0.04
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep2$Plot495$Row15$Range33$2369 x PHZ51,North Platte1,High,Full,2,15,33,495,2369XPHZ51,70.69,9.65,4.13,0.66,0.95,0.04
North Platte$HIPS - Partial Irrigation - Medium Nitrogen$Rep2$Plot778$Row10$Range17$2FACC x 3IIH6,North Platte2,Medium,Partial,2,10,17,778,2FACCX3IIH6,68.15,9.17,3.72,1.06,1.05,0.03
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep1$Plot485$Row5$Range33$PHK56 x LH145,North Platte1,High,Full,1,5,33,485,PHK56XLH145,69.26,8.71,3.03,1.07,0.95,0.04
North Platte$HIPS - Partial Irrigation - Medium Nitrogen$Rep1$Plot769$Row1$Range17$LH185 x W606S,North Platte2,Medium,Partial,1,1,17,769,LH185XW606S,70.27,10.81,3.67,0.50,0.80,0.04
North Platte$HIPS - No Irrigation - High Nitrogen$Rep1$Plot1402$Row6$Range19$Syngenta NK0760-3111,North Platte3,High,Rainfed,1,6,19,1402,SYNGENTANK0760-3111,70.39,12.18,3.76,2.41,1.65,0.05
North Platte$HIPS - Partial Irrigation - Medium Nitrogen$Rep1$Plot770$Row2$Range17$PHP02 x LH145,North Platte2,Medium,Partial,1,2,17,770,PHP02XLH145,69.81,11.11,4.53,0.88,0.97,0.05
North Platte$HIPS - Full Irrigation - Medium Nitrogen$Rep2$Plot332$Row12$Range22$Pioneer P0589 AMXT,North Platte1,Medium,Full,2,12,22,332,PIONEERP0589AMXT,72.29,8.83,3.67,0.33,0.92,0.03
North Platte$HIPS - Full Irrigation - Medium Nitrogen$Rep1$Plot326$Row6$Range22$PHK56 x W606S,North Platte1,Medium,Full,1,6,22,326,PHK56XW606S,70.07,9.31,5.26,0.27,0.89,0.04
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep2$Plot496$Row16$Range33$PHN46 x W606S,North Platte1,High,Full,2,16,33,496,PHN46XW606S,73.09,8.32,3.62,0.04,0.81,0.04
North Platte$HIPS - No Irrigation - High Nitrogen$Rep1$Plot1406$Row10$Range19$Syngenta NK0760-3111,North Platte3,High,Rainfed,1,10,19,1406,SYNGENTANK0760-3111,67.26,11.80,4.05,2.60,1.70,0.06
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep1$Plot481$Row1$Range33$LH123HT x 3IIH6,North Platte1,High,Full,1,1,33,481,LH123HTX3IIH6,70.60,9.88,4.67,0.72,0.91,0.05
North Platte$HIPS - No Irrigation - High Nitrogen$Rep1$Plot1399$Row3$Range19$LH195 x 3IIH6,North Platte3,High,Rainfed,1,3,19,1399,LH195X3IIH6,68.35,12.00,4.49,0.37,1.09,0.05
North Platte$HIPS - No Irrigation - High Nitrogen$Rep1$Plot1405$Row9$Range19$Syngenta NK0760-3111,North Platte3,High,Rainfed,1,9,19,1405,SYNGENTANK0760-3111,69.92,11.56,3.74,2.48,1.62,0.05
North Platte$HIPS - No Irrigation - High Nitrogen$Rep1$Plot1404$Row8$Range19$Syngenta NK0760-3111,North Platte3,High,Rainfed,1,8,19,1404,SYNGENTANK0760-3111,70.46,11.63,3.65,2.31,1.55,0.05
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep1$Plot488$Row8$Range33$B37 x OH43,North Platte1,High,Full,1,8,33,488,B37XOH43,66.61,12.19,4.15,1.59,0.92,0.04
North Platte$HIPS - Partial Irrigation - High Nitrogen$Rep2$Plot975$Row15$Range30$LH82 x PHB47,North Platte2,High,Partial,2,15,30,975,LH82XPHB47,71.13,9.04,4.39,0.36,0.90,0.04
North Platte$HIPS - No Irrigation - High Nitrogen$Rep1$Plot1403$Row7$Range19$Syngenta NK0760-3111,North Platte3,High,Rainfed,1,7,19,1403,SYNGENTANK0760-3111,70.23,11.26,3.79,2.21,1.60,0.05
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep2$Plot489$Row9$Range33$PHK56 x LH198,North Platte1,High,Full,2,9,33,489,PHK56XLH198,68.41,9.19,3.64,1.11,0.97,0.05
North Platte$HIPS - Partial Irrigation - High Nitrogen$Rep1$Plot967$Row7$Range30$PHP02 x PHK76,North Platte2,High,Partial,1,7,30,967,PHP02XPHK76,68.27,9.84,3.84,0.78,0.96,0.04
North Platte$HIPS - No Irrigation - High Nitrogen$Rep2$Plot1409$Row15$Range19$Syngenta NK0760-3111,North Platte3,High,Rainfed,2,15,19,1409,SYNGENTANK0760-3111,70.58,11.47,3.51,2.16,1.48,0.05
North Platte$HIPS - No Irrigation - High Nitrogen$Rep2$Plot1412$Row18$Range19$Syngenta NK0760-3111,North Platte3,High,Rainfed,2,18,19,1412,SYNGENTANK0760-3111,70.46,11.62,3.85,2.35,1.62,0.05
North Platte$HIPS - Full Irrigation - Medium Nitrogen$Rep1$Plot327$Row7$Range22$PHP02 x PHJ89,North Platte1,Medium,Full,1,7,22,327,PHP02XPHJ89,70.03,9.87,3.76,0.47,0.99,0.03
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep2$Plot493$Row13$Range33$LH145 x LH162,North Platte1,High,Full,2,13,33,493,LH145XLH162,72.26,9.63,3.47,0.17,0.76,0.04
North Platte$HIPS - Partial Irrigation - Medium Nitrogen$Rep1$Plot775$Row7$Range17$2369 x PHN82,North Platte2,Medium,Partial,1,7,17,775,2369XPHN82,73.20,7.55,4.00,0.28,0.83,0.04
North Platte$HIPS - Partial Irrigation - Medium Nitrogen$Rep2$Plot777$Row9$Range17$Syngenta NK0760-3,North Platte2,Medium,Partial,2,9,17,777,SYNGENTANK0760-3,69.33,8.71,3.82,1.61,1.25,0.04
North Platte$HIPS - Full Irrigation - Medium Nitrogen$Rep1$Plot323$Row3$Range22$Syngenta NK0760-3111,North Platte1,Medium,Full,1,3,22,323,SYNGENTANK0760-3111,69.83,8.64,3.75,1.41,1.11,0.03
North Platte$HIPS - Full Irrigation - Medium Nitrogen$Rep2$Plot333$Row13$Range22$PHP02 x PHN46,North Platte1,Medium,Full,2,13,22,333,PHP02XPHN46,69.74,9.29,2.79,1.14,0.99,0.03
North Platte$HIPS - Full Irrigation - Medium Nitrogen$Rep1$Plot328$Row8$Range22$PHP02 x PHK76,North Platte1,Medium,Full,1,8,22,328,PHP02XPHK76,69.23,10.17,2.70,1.17,0.91,0.03
North Platte$HIPS - Partial Irrigation - Medium Nitrogen$Rep1$Plot772$Row4$Range17$LH82 x PHB47,North Platte2,Medium,Partial,1,4,17,772,LH82XPHB47,70.82,10.26,4.43,1.03,0.99,0.05
North Platte$HIPS - Full Irrigation - Medium Nitrogen$Rep1$Plot322$Row2$Range22$PHK56 x PHJ89,North Platte1,Medium,Full,1,2,22,322,PHK56XPHJ89,71.03,10.31,4.07,0.46,0.90,0.04
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep2$Plot492$Row12$Range33$PHN46 x PHB47,North Platte1,High,Full,2,12,33,492,PHN46XPHB47,71.49,8.47,4.01,0.66,0.83,0.04
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep1$Plot402$Row2$Range28$2369 x LH123HT,North Platte1,High,Full,1,2,28,402,2369XLH123HT,70.61,10.40,4.00,1.03,0.83,0.04
North Platte$HIPS - Partial Irrigation - Medium Nitrogen$Rep2$Plot781$Row13$Range17$Hoegemeyer 7089 ,North Platte2,Medium,Partial,2,13,17,781,HOEGEMEYER7089,68.31,8.57,3.77,1.21,1.20,0.04
North Platte$HIPS - Full Irrigation - Medium Nitrogen$Rep2$Plot336$Row16$Range22$B37 x Mo17,North Platte1,Medium,Full,2,16,22,336,B37XMO17,67.01,11.38,3.17,1.29,0.85,0.03
North Platte$HIPS - Full Irrigation - Medium Nitrogen$Rep2$Plot335$Row15$Range22$LH74 x PHN82,North Platte1,Medium,Full,2,15,22,335,LH74XPHN82,71.60,9.02,4.10,0.27,0.74,0.04
North Platte$HIPS - Full Irrigation - Medium Nitrogen$Rep2$Plot234$Row10$Range16$N209 x 3IIH6,North Platte1,Medium,Full,2,10,16,234,N209X3IIH6,67.65,9.08,4.33,1.18,1.18,0.03
North Platte$HIPS - Full Irrigation - Medium Nitrogen$Rep2$Plot233$Row9$Range16$Syngenta NK0760-3111,North Platte1,Medium,Full,2,9,16,233,SYNGENTANK0760-3111,66.69,10.44,4.25,1.20,1.22,0.03
North Platte$HIPS - Full Irrigation - Low Nitrogen$Rep2$Plot25$Row9$Range2$PHZ51 x LH145,North Platte1,Low,Full,2,9,2,25,PHZ51XLH145,70.99,9.72,3.44,1.02,0.81,0.04
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep1$Plot466$Row2$Range32$PHG39 x PHN82,North Platte1,High,Full,1,2,32,466,PHG39XPHN82,71.95,8.81,4.43,0.30,0.81,0.04
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep1$Plot486$Row6$Range33$PHP02 x LH145,North Platte1,High,Full,1,6,33,486,PHP02XLH145,67.88,11.14,4.35,1.20,1.09,0.05
North Platte$HIPS - Full Irrigation - Low Nitrogen$Rep1$Plot20$Row4$Range2$PHK56 x LH82,North Platte1,Low,Full,1,4,2,20,PHK56XLH82,70.28,10.09,4.40,0.64,0.89,0.04
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep2$Plot474$Row10$Range32$PHK56 x LH185,North Platte1,High,Full,2,10,32,474,PHK56XLH185,67.61,9.15,3.24,1.52,0.93,0.04
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep1$Plot465$Row1$Range32$B37 x Mo17,North Platte1,High,Full,1,1,32,465,B37XMO17,66.35,12.05,3.33,1.75,1.03,0.04
North Platte$HIPS - Partial Irrigation - Medium Nitrogen$Rep2$Plot761$Row9$Range16$Syngenta NK0760-3,North Platte2,Medium,Partial,2,9,16,761,SYNGENTANK0760-3,66.96,9.81,4.09,1.61,1.38,0.05
North Platte$HIPS - Full Irrigation - Medium Nitrogen$Rep1$Plot229$Row5$Range16$Syngenta NK0760-3111,North Platte1,Medium,Full,1,5,16,229,SYNGENTANK0760-3111,67.08,9.84,4.34,1.44,1.27,0.03
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep2$Plot477$Row13$Range32$B73 x PHM49,North Platte1,High,Full,2,13,32,477,B73XPHM49,69.32,8.82,3.44,0.67,1.02,0.04
North Platte$HIPS - Full Irrigation - Medium Nitrogen$Rep1$Plot225$Row1$Range16$PHP02 x W606S,North Platte1,Medium,Full,1,1,16,225,PHP02XW606S,70.16,9.87,4.11,0.77,0.78,0.04
North Platte$HIPS - Partial Irrigation - Medium Nitrogen$Rep1$Plot758$Row6$Range16$LH195 x LH123HT,North Platte2,Medium,Partial,1,6,16,758,LH195XLH123HT,71.24,9.77,3.56,0.98,0.85,0.05
North Platte$HIPS - Full Irrigation - Low Nitrogen$Rep2$Plot28$Row12$Range2$PHG39 x PHM49,North Platte1,Low,Full,2,12,2,28,PHG39XPHM49,72.11,9.15,4.20,0.62,0.76,0.04
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep2$Plot476$Row12$Range32$B14A x Mo17,North Platte1,High,Full,2,12,32,476,B14AXMO17,71.04,8.84,4.40,1.38,1.18,0.03
North Platte$HIPS - No Irrigation - High Nitrogen$Rep2$Plot1250$Row16$Range11$PHK56 x 3IIH6,North Platte3,High,Rainfed,2,16,11,1250,PHK56X3IIH6,65.90,10.22,4.14,1.47,1.27,0.06
North Platte$HIPS - No Irrigation - High Nitrogen$Rep1$Plot1398$Row2$Range19$PHZ51 x LH145,North Platte3,High,Rainfed,1,2,19,1398,PHZ51XLH145,66.46,13.10,4.28,1.01,1.01,0.05
North Platte$HIPS - Full Irrigation - Medium Nitrogen$Rep2$Plot239$Row15$Range16$2369 x LH123HT,North Platte1,Medium,Full,2,15,16,239,2369XLH123HT,70.60,10.44,3.54,0.95,0.79,0.03
North Platte$HIPS - Full Irrigation - Medium Nitrogen$Rep1$Plot231$Row7$Range16$LH82 x PHB47,North Platte1,Medium,Full,1,7,16,231,LH82XPHB47,71.73,9.93,4.38,0.61,0.91,0.04
North Platte$HIPS - Full Irrigation - High Nitrogen$Rep2$Plot480$Row16$Range32$PHP02 x PHB47,North Platte1,High,Full,2,16,32,480,PHP02XPHB47,66.43,11.13,3.73,1.37,1.12,0.03
North Platte$HIPS - Partial Irrigation - Medium Nitrogen$Rep1$Plot756$Row4$Range16$LH74 x PHM49,North Platte2,Medium,Partial,1,4,16,756,LH74XPHM49,71.32,9.56,4.32,0.88,0.85,0.05
North Platte$HIPS - Partial Irrigation - High Nitrogen$Rep2$Plot972$Row12$Range30$B73 x PHZ51,North Platte2,High,Partial,2,12,30,972,B73XPHZ51,70.81,7.97,3.42,0.56,0.89,0.04
